ds,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_o36_similar_S,FB_anotherproduct_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,Google_youtube_S,Google_display_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,type,solID
2020/12/5,0,0,0,0,0,0,0,41082,0,0,110428,0,0,0,0,0,0,0,92,0,2,rawMedia,4_1114_7
2020/12/6,0,0,0,0,0,0,0,39947,0,0,111095,0,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2020/12/7,0,0,0,0,0,0,0,36324,0,0,109055,5793,0,0,0,0,0,0,46,0,3,rawMedia,4_1114_7
2020/12/8,0,0,0,0,0,0,0,32393,0,0,114820,5815,0,0,0,0,0,0,0,0,2,rawMedia,4_1114_7
2020/12/9,0,0,0,0,0,0,0,33318,0,0,115615,5833,0,0,0,0,0,0,46,0,1,rawMedia,4_1114_7
2020/12/10,0,0,0,0,0,0,0,24664,0,0,115096,5788,0,0,0,0,0,0,0,0,3,rawMedia,4_1114_7
2020/12/11,0,0,0,0,0,0,0,19469,0,0,117876,5791,0,0,0,0,0,0,92,0,1,rawMedia,4_1114_7
2020/12/12,0,0,0,0,0,0,0,29796,0,0,119380,5763,0,0,0,0,0,0,92,0,2,rawMedia,4_1114_7
2020/12/13,0,0,0,0,0,0,0,35151,0,0,122140,5004,0,0,0,0,0,0,89,0,3,rawMedia,4_1114_7
2020/12/14,0,0,0,0,0,0,0,35097,0,0,122656,5046,0,0,0,0,0,0,135,0,3,rawMedia,4_1114_7
2020/12/15,0,0,0,0,0,0,0,9841,0,0,123286,1449,0,0,0,0,0,0,0,0,2,rawMedia,4_1114_7
2020/12/16,0,0,0,0,0,0,0,0,0,0,122453,0,0,0,0,0,0,0,92,0,2,rawMedia,4_1114_7
2020/12/17,0,0,0,0,0,0,0,0,0,0,125581,0,0,0,0,0,0,0,46,0,3,rawMedia,4_1114_7
2020/12/18,0,0,0,0,0,0,0,0,0,0,123111,0,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2020/12/19,0,0,0,0,0,0,0,0,0,0,123606,0,0,0,0,0,0,0,92,0,3,rawMedia,4_1114_7
2020/12/20,0,0,0,0,0,0,0,0,0,0,109590,0,0,0,0,0,0,0,92,0,3,rawMedia,4_1114_7
2020/12/21,0,0,0,0,0,0,0,27197,0,0,109566,5806,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2020/12/22,0,0,0,0,0,0,0,21035,0,0,110377,2591,0,0,0,0,0,0,46,0,1,rawMedia,4_1114_7
2020/12/23,0,0,0,0,0,0,0,0,0,0,94471,0,0,0,0,0,0,0,46,0,1,rawMedia,4_1114_7
2020/12/24,0,0,0,0,0,0,0,0,0,0,115280,0,0,0,0,0,0,0,46,0,1,rawMedia,4_1114_7
2020/12/25,0,0,0,0,0,0,0,34553,0,0,98970,0,0,0,0,0,0,0,189,0,1,rawMedia,4_1114_7
2020/12/26,0,0,0,0,0,0,0,28653,0,0,92261,0,0,0,0,0,0,0,0,0,1,rawMedia,4_1114_7
2020/12/27,0,0,0,0,0,0,0,20125,0,0,91553,5017,0,0,0,0,0,0,0,0,4,rawMedia,4_1114_7
2020/12/28,0,0,0,0,0,0,0,19787,0,0,85023,4994,0,0,0,0,0,0,89,0,3,rawMedia,4_1114_7
2020/12/29,0,0,0,0,0,0,0,20152,0,0,106989,5021,0,0,0,0,0,0,139,0,2,rawMedia,4_1114_7
2020/12/30,0,0,0,0,0,0,0,20144,0,0,110190,4785,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2020/12/31,0,0,0,0,0,0,0,20050,0,0,109271,4984,0,0,0,0,0,0,0,0,1,rawMedia,4_1114_7
2021/1/1,0,0,0,0,0,0,0,19959,0,0,107786,5120,0,0,0,0,0,0,92,0,1,rawMedia,4_1114_7
2021/1/2,0,0,0,0,0,0,0,19783,0,0,108436,5079,0,0,0,0,0,0,46,0,1,rawMedia,4_1114_7
2021/1/3,0,0,0,0,0,0,0,19779,0,0,109531,6839,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/1/4,0,0,0,0,0,0,0,19514,0,0,105471,8170,0,0,0,0,0,0,0,0,2,rawMedia,4_1114_7
2021/1/5,0,0,0,0,0,0,0,20382,0,0,105746,5548,0,0,0,0,0,0,266,0,2,rawMedia,4_1114_7
2021/1/6,0,0,0,0,0,0,0,19854,0,0,101029,4968,0,0,0,0,0,0,42,0,2,rawMedia,4_1114_7
2021/1/7,0,0,0,0,0,0,0,20969,0,0,85183,2422,0,0,0,0,0,0,131,0,1,rawMedia,4_1114_7
2021/1/8,0,0,0,0,0,0,0,15245,0,0,79971,5739,0,0,0,0,0,0,42,0,1,rawMedia,4_1114_7
2021/1/9,0,0,0,0,0,0,0,7626,0,0,72982,5796,0,0,0,0,0,0,223,0,3,rawMedia,4_1114_7
2021/1/10,0,0,0,0,0,0,0,4948,0,0,84975,5019,0,0,0,0,0,0,131,0,4,rawMedia,4_1114_7
2021/1/11,0,0,0,0,0,0,0,25486,0,0,94164,5003,0,0,0,0,0,0,173,0,6,rawMedia,4_1114_7
2021/1/12,0,0,0,0,0,0,0,32214,0,0,109424,5018,0,0,0,0,0,0,181,0,3,rawMedia,4_1114_7
2021/1/13,0,0,0,0,0,0,0,33176,0,0,123036,5039,0,0,0,0,0,0,135,0,1,rawMedia,4_1114_7
2021/1/14,0,0,0,0,0,0,0,33288,0,0,128389,4766,0,0,0,0,0,0,181,0,2,rawMedia,4_1114_7
2021/1/15,0,0,0,0,0,0,0,30457,0,0,129260,15269,0,0,0,0,0,0,0,0,2,rawMedia,4_1114_7
2021/1/16,0,0,0,0,0,0,0,44960,0,0,131548,18169,0,0,0,0,0,0,89,0,4,rawMedia,4_1114_7
2021/1/17,0,0,0,0,0,0,0,54349,0,0,133470,18667,0,0,0,0,0,0,173,0,5,rawMedia,4_1114_7
2021/1/18,0,0,0,0,0,0,0,55283,0,0,134247,15616,0,0,0,0,0,0,177,0,4,rawMedia,4_1114_7
2021/1/19,0,0,0,0,0,0,0,41957,14355,0,144871,13591,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2021/1/20,0,0,0,0,0,0,0,41082,14208,0,143732,13519,0,0,0,0,0,0,135,0,2,rawMedia,4_1114_7
2021/1/21,0,0,0,0,0,0,0,38135,15000,0,140666,11032,0,0,0,0,0,0,135,0,2,rawMedia,4_1114_7
2021/1/22,0,0,0,0,0,0,0,51818,15000,0,134832,9977,0,0,0,0,0,0,177,0,1,rawMedia,4_1114_7
2021/1/23,0,0,0,0,0,0,0,54776,14972,0,130477,9834,0,0,0,0,0,0,170,0,5,rawMedia,4_1114_7
2021/1/24,0,0,0,0,0,0,0,56174,26919,0,133426,10079,0,0,0,0,0,0,85,0,2,rawMedia,4_1114_7
2021/1/25,0,0,0,0,0,0,0,45233,29946,0,133633,10065,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/1/26,0,0,0,0,0,0,0,55279,29967,0,123406,10026,0,0,0,0,0,0,42,0,1,rawMedia,4_1114_7
2021/1/27,0,0,0,0,0,0,0,52550,29660,0,148680,10084,0,0,0,0,0,0,131,0,1,rawMedia,4_1114_7
2021/1/28,0,0,0,0,0,0,0,52928,28952,0,151437,11211,0,0,0,0,0,0,177,0,3,rawMedia,4_1114_7
2021/1/29,0,0,0,0,0,0,0,48879,30000,0,147185,15528,0,0,0,0,0,0,0,0,1,rawMedia,4_1114_7
2021/1/30,0,0,0,0,0,0,0,54303,28775,0,149486,20138,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/1/31,0,0,0,0,0,0,0,54637,28076,0,163032,25097,0,0,0,0,0,0,0,0,3,rawMedia,4_1114_7
2021/2/1,0,0,0,0,0,0,0,54189,26496,0,158438,25975,0,0,0,0,0,0,89,0,4,rawMedia,4_1114_7
2021/2/2,0,0,0,0,0,0,0,98178,2538,0,147896,20715,0,0,0,0,0,0,89,0,1,rawMedia,4_1114_7
2021/2/3,0,0,0,0,0,0,0,71419,0,0,126719,19643,0,0,0,0,0,0,139,0,0,rawMedia,4_1114_7
2021/2/4,0,0,0,0,0,0,0,66456,0,0,140268,20188,0,0,0,0,0,0,46,0,3,rawMedia,4_1114_7
2021/2/5,0,0,0,0,0,0,0,66968,0,0,132736,27449,0,0,0,0,0,0,46,0,3,rawMedia,4_1114_7
2021/2/6,0,0,0,0,0,0,0,71453,0,0,125684,28873,0,0,0,0,0,0,89,0,3,rawMedia,4_1114_7
2021/2/7,0,0,0,0,0,0,0,83007,0,0,127881,28776,0,0,0,0,0,0,131,0,3,rawMedia,4_1114_7
2021/2/8,0,0,0,0,0,0,972,80123,0,0,125961,26419,0,0,0,0,0,0,223,0,2,rawMedia,4_1114_7
2021/2/9,0,0,0,0,0,0,1576,102338,0,0,141013,17861,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2021/2/10,0,0,0,0,0,0,1951,68792,0,0,135175,10902,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2021/2/11,0,0,0,0,0,0,3974,57177,0,0,138213,9756,0,0,0,0,0,0,173,0,2,rawMedia,4_1114_7
2021/2/12,0,0,0,0,0,0,2078,57341,0,0,134136,11801,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2021/2/13,0,0,0,0,0,0,1096,62470,0,0,139870,8514,0,0,0,0,0,0,216,0,2,rawMedia,4_1114_7
2021/2/14,0,0,0,0,0,0,3705,60397,0,0,138078,8650,0,0,0,0,0,0,127,0,3,rawMedia,4_1114_7
2021/2/15,0,0,0,0,0,0,4406,31280,0,0,139382,8955,0,0,0,0,0,0,220,0,2,rawMedia,4_1114_7
2021/2/16,0,0,0,0,0,0,865,19158,0,0,143903,9974,0,0,0,0,0,0,131,0,2,rawMedia,4_1114_7
2021/2/17,0,0,0,0,0,0,506,18994,0,0,157554,10010,0,0,0,0,0,0,135,0,3,rawMedia,4_1114_7
2021/2/18,0,0,0,0,0,0,597,21291,0,0,161508,11195,0,0,0,0,0,0,227,0,3,rawMedia,4_1114_7
2021/2/19,0,0,0,0,0,0,1113,26113,0,0,155514,20340,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/2/20,0,0,0,0,0,0,778,31081,0,0,163487,20168,0,0,0,0,0,0,181,0,3,rawMedia,4_1114_7
2021/2/21,0,0,0,0,0,0,3609,33845,0,0,171559,30020,0,0,0,0,0,0,89,0,4,rawMedia,4_1114_7
2021/2/22,0,0,0,0,0,0,1123,20826,0,0,167542,29707,0,0,0,0,0,0,89,0,3,rawMedia,4_1114_7
2021/2/23,0,0,0,0,0,0,1518,16909,0,0,168012,29850,0,0,0,0,0,0,131,0,4,rawMedia,4_1114_7
2021/2/24,0,0,0,0,0,0,1118,17002,0,0,160389,24947,0,0,0,0,0,0,46,0,4,rawMedia,4_1114_7
2021/2/25,0,0,0,0,0,0,1498,18470,0,0,155859,20048,0,0,0,0,0,0,89,0,3,rawMedia,4_1114_7
2021/2/26,0,0,0,0,0,0,311,27634,0,0,151447,18615,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/2/27,0,0,0,0,0,0,0,36367,0,0,142259,17310,0,0,0,0,0,0,46,0,5,rawMedia,4_1114_7
2021/2/28,0,0,0,0,0,0,3988,37184,0,0,144883,18093,0,0,0,0,0,0,216,0,4,rawMedia,4_1114_7
2021/3/1,0,0,0,0,0,0,770,37171,0,0,151704,17884,0,0,0,0,0,0,0,0,2,rawMedia,4_1114_7
2021/3/2,0,0,0,0,0,0,1228,37135,0,0,162580,14315,0,0,0,0,0,0,177,0,4,rawMedia,4_1114_7
2021/3/3,0,0,0,0,0,0,296,37147,0,0,162670,11190,0,0,0,0,0,0,135,0,2,rawMedia,4_1114_7
2021/3/4,0,0,0,0,0,0,1239,36882,0,0,163571,15657,0,0,0,0,0,0,131,0,5,rawMedia,4_1114_7
2021/3/5,0,0,0,0,0,0,1438,36336,0,0,168970,16206,0,0,0,0,0,0,42,0,3,rawMedia,4_1114_7
2021/3/6,0,0,0,0,0,0,312,35917,0,0,171349,22800,0,0,0,0,0,0,131,0,4,rawMedia,4_1114_7
2021/3/7,0,0,0,0,1,0,2360,35246,0,0,167185,22188,0,0,0,0,0,0,308,0,5,rawMedia,4_1114_7
2021/3/8,0,0,0,0,2,0,1790,35145,0,0,148838,21547,0,0,0,0,0,0,262,0,5,rawMedia,4_1114_7
2021/3/9,0,0,0,0,0,0,1714,35248,0,0,164519,29008,0,0,0,0,0,0,177,0,2,rawMedia,4_1114_7
2021/3/10,0,0,0,0,4,0,840,35046,0,0,161328,28950,0,0,0,0,0,0,42,0,2,rawMedia,4_1114_7
2021/3/11,0,0,0,5342,6838,0,1326,34975,0,0,162237,28875,0,0,0,0,0,0,181,0,4,rawMedia,4_1114_7
2021/3/12,0,0,0,4634,5393,0,399,34720,0,0,152450,23672,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/3/13,0,0,0,5033,4174,0,1847,45377,0,0,152506,25214,0,0,0,0,0,0,131,0,5,rawMedia,4_1114_7
2021/3/14,0,0,0,4972,4996,0,1695,48470,0,0,153861,31535,0,0,0,0,0,0,258,0,5,rawMedia,4_1114_7
2021/3/15,0,0,0,4962,5027,0,573,57596,0,0,151588,32335,0,0,0,0,0,0,39,0,3,rawMedia,4_1114_7
2021/3/16,0,0,0,4987,4993,0,2035,41662,0,0,138715,29996,0,0,0,0,0,0,77,0,2,rawMedia,4_1114_7
2021/3/17,0,0,0,5028,4949,0,751,41454,0,0,131889,16206,0,0,0,0,0,0,270,0,3,rawMedia,4_1114_7
2021/3/18,0,0,0,3848,4993,0,328,41634,0,0,130628,16576,0,0,0,0,0,0,181,0,5,rawMedia,4_1114_7
2021/3/19,0,0,0,7381,4022,0,2192,41653,0,0,147402,15800,0,0,0,0,0,0,177,0,2,rawMedia,4_1114_7
2021/3/20,0,0,0,4055,0,0,1281,43708,0,0,150128,21177,0,0,0,0,0,0,220,0,4,rawMedia,4_1114_7
2021/3/21,0,0,0,5007,0,0,1681,52410,0,0,151094,21194,0,0,0,0,0,0,208,0,3,rawMedia,4_1114_7
2021/3/22,0,0,0,3822,5851,0,348,52347,0,0,142551,22339,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/3/23,0,0,0,5058,4113,0,679,52009,0,0,143947,24151,0,0,0,0,0,0,42,0,2,rawMedia,4_1114_7
2021/3/24,0,0,0,4939,5059,0,563,39137,0,0,124750,23396,0,0,0,0,0,0,0,0,4,rawMedia,4_1114_7
2021/3/25,0,0,0,4535,5359,0,0,29770,0,0,110583,24613,0,0,0,0,0,0,173,0,3,rawMedia,4_1114_7
2021/3/26,0,0,0,1895,3576,0,1301,36403,0,0,109286,24179,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2021/3/27,0,0,0,0,4985,0,1245,35543,0,0,104241,23139,0,0,0,0,0,0,181,0,2,rawMedia,4_1114_7
2021/3/28,0,0,0,0,3131,0,701,37290,0,0,112946,21109,0,0,0,0,0,0,127,0,4,rawMedia,4_1114_7
2021/3/29,0,0,0,0,5505,0,980,35980,0,0,110927,21076,0,0,0,0,0,0,85,0,2,rawMedia,4_1114_7
2021/3/30,0,0,0,0,4498,0,1708,56785,0,0,130176,18688,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/3/31,0,0,0,0,5071,0,876,57000,0,0,132831,21558,0,0,0,0,0,0,89,0,3,rawMedia,4_1114_7
2021/4/1,0,0,0,0,4998,0,1888,71145,0,0,138853,18083,0,0,0,0,0,0,46,0,3,rawMedia,4_1114_7
2021/4/2,0,0,0,0,5044,0,1351,70535,0,0,169780,19224,0,0,0,0,0,0,0,0,3,rawMedia,4_1114_7
2021/4/3,0,0,0,0,4999,0,1952,70347,0,0,178828,21811,0,0,0,0,0,0,223,0,4,rawMedia,4_1114_7
2021/4/4,0,0,0,0,4933,0,1006,69660,0,0,173070,20516,0,0,0,0,0,0,85,0,3,rawMedia,4_1114_7
2021/4/5,0,0,0,0,5052,0,1205,75425,0,0,180440,20685,0,0,0,0,0,0,131,0,2,rawMedia,4_1114_7
2021/4/6,0,0,0,0,4930,0,748,84390,0,0,184420,20591,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/4/7,0,0,0,0,5049,0,1337,81902,0,0,168329,20478,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/4/8,0,0,0,0,4971,0,2694,63266,0,0,155008,17387,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2021/4/9,0,0,0,0,5005,0,1333,61721,0,6971,135920,17353,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/4/10,0,0,0,0,5018,0,1689,65628,0,6955,134219,20647,0,0,0,0,0,0,223,0,4,rawMedia,4_1114_7
2021/4/11,0,0,0,0,4992,0,1964,68152,0,6028,134373,27677,0,0,0,0,0,0,177,0,5,rawMedia,4_1114_7
2021/4/12,0,0,0,0,5053,0,1101,75790,0,5846,133202,30418,0,0,0,0,0,0,223,0,3,rawMedia,4_1114_7
2021/4/13,0,0,0,0,4929,0,1380,86948,0,4433,137794,34345,0,0,0,0,0,0,42,0,3,rawMedia,4_1114_7
2021/4/14,0,0,0,0,5008,0,242,65776,0,2709,136789,35355,0,0,0,0,0,0,89,0,1,rawMedia,4_1114_7
2021/4/15,0,0,0,0,4974,0,775,76373,0,3137,136130,36078,0,0,0,0,0,0,181,0,3,rawMedia,4_1114_7
2021/4/16,0,0,0,0,5031,0,213,69712,0,2575,130567,39422,0,0,0,0,0,0,223,0,2,rawMedia,4_1114_7
2021/4/17,0,0,0,0,4975,0,1465,99085,0,3504,104455,49871,0,0,0,0,0,0,212,0,2,rawMedia,4_1114_7
2021/4/18,0,0,0,0,5095,0,499,97090,0,3037,101888,49323,0,0,0,0,0,0,173,0,4,rawMedia,4_1114_7
2021/4/19,0,0,0,222,4903,10879,1484,97558,0,3041,98920,49327,0,0,0,0,0,0,46,0,3,rawMedia,4_1114_7
2021/4/20,0,0,0,0,5015,0,531,98433,0,2936,91261,49789,0,0,0,0,0,0,181,0,4,rawMedia,4_1114_7
2021/4/21,0,0,0,0,5029,0,778,98519,0,3025,109673,51545,0,0,0,0,0,0,89,0,2,rawMedia,4_1114_7
2021/4/22,0,0,0,3143,4987,0,216,98451,0,2905,115049,56881,0,0,0,0,0,0,181,0,2,rawMedia,4_1114_7
2021/4/23,0,0,0,2874,4972,0,1114,98428,0,2939,113359,54825,0,0,0,0,0,0,46,0,2,rawMedia,4_1114_7
2021/4/24,0,0,0,3039,4991,0,1018,97569,0,3117,103526,57553,0,0,0,0,0,0,89,0,3,rawMedia,4_1114_7
2021/4/25,0,0,0,2259,3457,0,399,104997,0,3090,91376,60621,0,0,0,0,0,0,127,0,5,rawMedia,4_1114_7
2021/4/26,0,0,0,0,0,0,494,127365,0,3020,87713,61253,0,0,0,0,0,0,89,0,4,rawMedia,4_1114_7
2021/4/27,0,0,0,0,0,0,0,117176,0,3015,101445,58252,0,0,0,0,0,0,131,0,3,rawMedia,4_1114_7
2021/4/28,0,0,0,0,0,0,235,38699,0,2992,41942,18220,0,0,0,0,0,0,173,0,1,rawMedia,4_1114_7
2021/4/29,0,0,0,0,0,0,0,135097,0,2979,51660,15136,0,0,0,0,0,0,0,0,4,rawMedia,4_1114_7
2021/4/30,0,0,0,3108,1989,0,0,134687,0,2943,105443,31731,0,0,0,0,0,0,216,0,1,rawMedia,4_1114_7
2021/5/1,0,0,0,3122,3014,0,311,134535,0,2961,104347,35828,0,0,0,0,0,0,42,0,4,rawMedia,4_1114_7
2021/5/2,0,0,0,3038,2980,0,575,116303,0,6001,92847,42238,0,0,0,0,0,0,85,0,3,rawMedia,4_1114_7
2021/5/3,0,0,0,2824,3013,0,294,132114,0,3623,98022,47881,0,0,0,0,0,0,173,0,3,rawMedia,4_1114_7
2021/5/4,0,0,0,3025,3051,0,719,161849,0,3023,98553,47632,0,0,0,0,0,0,85,0,3,rawMedia,4_1114_7
2021/5/5,0,0,0,3001,2912,0,879,138732,0,3007,106366,34210,0,0,0,0,0,0,162,0,4,rawMedia,4_1114_7
2021/5/6,0,0,0,3029,2993,0,258,139342,0,3023,105393,32895,0,0,0,0,0,0,254,0,2,rawMedia,4_1114_7
2021/5/7,0,0,0,2966,2965,0,0,138717,0,2969,106790,36253,0,0,0,0,0,0,216,0,1,rawMedia,4_1114_7
2021/5/8,0,0,0,3074,3031,0,152,169807,0,2973,100745,42090,0,0,0,0,0,0,385,0,3,rawMedia,4_1114_7
2021/5/9,0,0,0,2936,3034,0,409,174108,0,3019,101134,49492,0,0,0,0,0,0,127,0,2,rawMedia,4_1114_7
2021/5/10,0,0,0,2973,2949,0,844,171379,0,3043,94893,49562,0,0,0,0,0,0,262,0,4,rawMedia,4_1114_7
2021/5/11,0,0,0,3102,2993,0,775,164659,0,950,91659,44629,0,0,0,0,0,0,173,0,2,rawMedia,4_1114_7
2021/5/12,0,0,0,2907,3016,0,290,150483,0,0,89239,43155,0,0,0,0,0,0,216,0,1,rawMedia,4_1114_7
2021/5/13,0,0,0,3035,4299,0,349,149299,0,0,74507,38203,0,0,0,0,0,0,85,0,2,rawMedia,4_1114_7
2021/5/14,0,0,0,2944,3415,0,612,149673,0,0,67837,46448,0,0,0,0,0,0,42,0,2,rawMedia,4_1114_7
2021/5/15,0,0,0,3076,6025,0,805,147014,0,0,64572,45539,0,0,0,0,0,0,127,0,3,rawMedia,4_1114_7
2021/5/16,0,0,0,3091,5991,0,736,171250,0,3031,51762,47108,0,0,0,0,0,0,204,0,4,rawMedia,4_1114_7
2021/5/17,0,0,0,2917,5996,0,0,165544,0,2984,50620,46460,0,0,0,0,0,0,208,0,3,rawMedia,4_1114_7
2021/5/18,0,0,0,2959,5988,0,198,134381,0,3050,51786,32822,0,0,0,0,0,0,127,0,1,rawMedia,4_1114_7
2021/5/19,0,0,0,3019,5494,0,1012,143303,0,2320,51190,18811,0,0,0,0,0,0,162,0,2,rawMedia,4_1114_7
2021/5/20,0,0,0,3117,5095,0,0,125213,0,3095,56047,10965,0,0,0,0,0,0,297,0,2,rawMedia,4_1114_7
2021/5/21,0,0,0,2862,0,0,0,137235,0,2926,57979,21566,0,0,0,0,0,0,42,0,1,rawMedia,4_1114_7
2021/5/22,0,0,0,3013,0,0,681,138225,0,3067,55404,17671,0,0,0,0,0,0,173,0,3,rawMedia,4_1114_7
2021/5/23,0,0,0,3051,0,0,417,140667,0,3024,50311,17106,0,0,0,0,0,0,85,0,4,rawMedia,4_1114_7
2021/5/24,0,0,0,3044,0,0,140,140115,0,2697,51836,16703,0,0,0,0,0,0,131,0,4,rawMedia,4_1114_7
2021/5/25,0,0,0,2896,0,0,625,139913,0,0,52350,14022,0,0,0,0,0,0,42,0,3,rawMedia,4_1114_7
2021/5/26,0,0,0,3014,0,0,12017,112841,0,0,54329,13758,0,0,0,5201,0,0,0,0,2,rawMedia,4_1114_7
2021/5/27,0,0,0,2970,0,0,5161,110179,0,0,69335,15983,0,0,0,876,0,0,42,0,2,rawMedia,4_1114_7
2021/5/28,0,0,0,1690,0,0,5285,102669,0,0,70948,19438,0,0,0,9350,0,0,0,0,2,rawMedia,4_1114_7
2021/5/29,0,0,0,0,0,0,5534,112088,0,0,77484,26444,0,0,0,4822,0,0,131,0,2,rawMedia,4_1114_7
2021/5/30,0,0,0,0,0,0,5389,121079,0,0,84805,36091,0,0,0,4801,0,0,127,0,3,rawMedia,4_1114_7
2021/5/31,0,0,0,0,0,0,3700,108843,0,0,75604,33634,0,0,0,4854,0,0,173,0,2,rawMedia,4_1114_7
2021/6/1,0,0,0,0,0,0,626,119645,0,0,82444,34313,0,0,0,6074,0,0,173,0,1,rawMedia,4_1114_7
2021/6/2,0,0,0,0,0,0,1021,137293,0,0,79843,25941,0,0,0,5443,0,0,42,0,2,rawMedia,4_1114_7
2021/6/3,0,0,0,0,0,0,131,137141,0,0,79529,28791,0,0,0,4503,0,0,85,0,2,rawMedia,4_1114_7
2021/6/4,0,0,0,0,0,0,244,137922,0,0,71955,28657,0,0,0,1547,0,0,166,0,2,rawMedia,4_1114_7
2021/6/5,0,0,0,0,0,0,186,137358,0,0,70634,28053,0,0,0,0,0,0,173,0,2,rawMedia,4_1114_7
2021/6/6,0,0,0,0,0,0,1037,141192,3029,0,72843,29104,0,0,0,0,0,0,254,0,5,rawMedia,4_1114_7
2021/6/7,0,0,0,0,0,0,0,140931,2968,0,68943,29475,0,0,0,0,198,0,89,0,2,rawMedia,4_1114_7
2021/6/8,0,0,0,0,0,0,2,138869,2993,0,68404,25799,0,0,0,29,9881,0,42,0,1,rawMedia,4_1114_7
2021/6/9,0,0,0,0,0,0,715,108865,3069,0,66926,22467,3111,0,0,4843,3069,0,42,0,2,rawMedia,4_1114_7
2021/6/10,0,0,0,0,0,0,386,118527,3012,0,61752,19668,3056,0,0,4616,3136,0,42,0,3,rawMedia,4_1114_7
2021/6/11,0,0,0,0,0,0,0,118352,3013,0,59194,21973,3110,0,0,4435,3021,0,85,0,3,rawMedia,4_1114_7
2021/6/12,0,0,6666.5,0,0,0,0,116021,2904,0,57821,23495,3084,0,0,4344,3010,0,42,0,3,rawMedia,4_1114_7
2021/6/13,0,0,3333.25,0,0,0,0,120323,3042,0,61712,24975,3131,0,0,1290,3117,0,204,0,3,rawMedia,4_1114_7
2021/6/14,0,0,1666.625,0,0,0,0,115852,2984,0,61151,24149,3147,0,0,238,3198,0,85,0,3,rawMedia,4_1114_7
2021/6/15,0,0,1666.625,0,0,0,0,101406,3038,0,59525,30842,3118,0,0,545,3171,0,42,0,4,rawMedia,4_1114_7
2021/6/16,0,0,0,0,0,0,0,105913,3032,0,59395,28812,3167,3096,3287,115,3267,0,42,0,2,rawMedia,4_1114_7
2021/6/17,0,0,0,0,0,0,0,107591,2994,0,56671,26151,3050,3065,3255,115,2986,0,85,0,2,rawMedia,4_1114_7
2021/6/18,0,0,0,0,0,0,0,80054,3002,0,57309,24600,3074,3010,2999,54,2937,0,0,0,1,rawMedia,4_1114_7
2021/6/19,0,0,0,0,0,0,0,82430,2908,0,57294,24647,3032,3070,3100,0,2802,0,0,0,2,rawMedia,4_1114_7
2021/6/20,0,0,0,0,0,0,0,86447,3004,0,61526,24745,2905,3028,2866,0,2864,0,216,0,4,rawMedia,4_1114_7
2021/6/21,0,0,0,0,0,0,0,88470,3026,0,59577,24349,3113,3203,3092,0,3078,0,131,0,2,rawMedia,4_1114_7
2021/6/22,0,0,0,0,0,0,6104,88553,3077,0,62194,24995,3067,3149,3301,0,2817,0,0,0,1,rawMedia,4_1114_7
2021/6/23,0,0,0,0,0,0,3378,84168,3015,0,61372,21450,2933,3033,2940,0,2911,0,42,0,2,rawMedia,4_1114_7
2021/6/24,0,0,13333,0,0,0,2987,62919,2884,0,60702,21242,2976,3104,3025,0,2998,0,85,0,3,rawMedia,4_1114_7
2021/6/25,0,0,0,0,0,0,9792,99123,3038,0,65558,21500,3870,12685,2929,0,2908,0,89,0,2,rawMedia,4_1114_7
2021/6/26,0,0,7400,0,0,0,9964,75119,6500,0,65341,27097,3026,15655,2874,0,2789,0,46,0,4,rawMedia,4_1114_7
2021/6/27,0,0,29600,0,0,0,10461,89452,3000,0,65558,28092,3109,15337,2983,0,2741,0,173,0,4,rawMedia,4_1114_7
2021/6/28,0,0,0,0,0,3000,12982,80364,3000,0,67228,27077,2511,7597,7893,0,3367,0,135,0,4,rawMedia,4_1114_7
2021/6/29,0,0,0,0,0,0,11724,87511,3000,0,67895,29737,0,6137,3776,0,2949,0,131,0,2,rawMedia,4_1114_7
