ds,dep_var,trend,season,weekday,holiday,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_16,boolean_value_18,boolean_value_19,covid.19.Infected.person_1,weather_Average.temperature..._1,weather_Total.precipitation.mm._1,weather_Daylight.hours..hours._1,Complementary.goods_1,Complementary.goods_2,Complementary.goods_3,Influencer_Post,price_16,Event,macroeconomic_indicators_1,macroeconomic_indicators_4,macroeconomic_indicators_13,macroeconomic_indicators_14,consecutive_holidays_1,consecutive_holidays_2,consecutive_holidays_3,consecutive_holidays_4,consecutive_holidays_5,consecutive_holidays_6,consecutive_holidays_7,consecutive_holidays_8,consecutive_holidays_9,consecutive_holidays_10,consecutive_holidays_11,consecutive_holidays_12,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_o36_similar_S,FB_anotherproduct_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,Google_youtube_S,Google_display_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,intercept,depVarHat,solID
2021/7/30,47,105.8097507,3.41338809,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.333324418,11.24539183,0.95594616,1.644413618,2.7911871,1.148362856,-2.977508439,-1.217585566,-116.9459878,3.250235411,-42.04259139,-1346.936397,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.66E-22,0,4.354462954,5.636329132,0.306843979,0,16.91808492,1.426306039,4.96E-05,7.452080185,0,3.25E-24,0,0,9.140004278,0,2.202276807,82.48113338,43.34746351,4_1114_7
2021/7/31,81,105.7367651,4.553349222,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.631412601,11.98636726,0,6.734265291,2.84873735,1.222450782,-5.161014627,0,-116.9459878,3.250235411,-42.04259139,-1346.936397,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,3.98E-23,0,5.167107898,6.615813151,0.310833453,0,17.05294775,1.453348034,5.64E-06,7.574267088,0,4.40E-25,0,0,8.623165146,0,1.162737078,82.48113338,59.2235338,4_1114_7
2021/8/1,87,105.6637793,5.658481008,12.22774447,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.23409295,12.50940874,0,9.396649243,2.474660728,1.222450782,-5.558015753,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,9.37E-24,0,5.27043811,8.547648614,0.317074309,0,17.19820838,1.498826911,5.67E-07,7.689146739,0,5.78E-26,0,0,9.452509918,0,26.77815022,82.48113338,103.3843798,4_1114_7
2021/8/2,63,105.5907935,6.708646732,-2.19206083,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.898596079,12.46582195,0.015932436,5.951211188,3.107713472,1.148362856,-4.764013502,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,2.16E-24,0,5.006761548,9.548796144,0.322838622,0,17.258915,1.544186993,5.04E-08,7.713932748,0,7.38E-27,0,0,10.22063483,0,13.88479772,82.48113338,76.23499213,4_1114_7
2021/8/3,66,105.5178077,7.683998638,-2.675232238,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.495559994,12.64016911,0.095594616,5.951211188,3.165263722,0.926099077,-5.955016878,-1.217585566,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,4.86E-25,0,3.886439039,11.06770175,0.325275246,0,17.40930866,1.602624314,3.98E-09,7.732901112,0,9.15E-28,0,0,8.278665752,0,0.369326212,82.48113338,60.10323605,4_1114_7
2021/8/4,61,105.4448219,8.565424263,-0.24424701,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.699535791,12.85810306,0,9.005122192,1.784057734,1.148362856,-4.56551294,-1.217585566,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.07E-25,0,2.551640915,12.11712681,0.329826102,0,17.45855852,1.656617145,2.80E-10,7.579080294,0,1.10E-28,0,0,7.863317029,0,0.539347991,82.48113338,66.37672169,4_1114_7
2021/8/5,46,105.3718361,9.334988025,-4.161504403,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,2.027550925,12.6837559,0,9.161733012,3.539340343,0.666791336,-5.558015753,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,2.31E-26,0,1.531534564,11.13758324,0.33432978,0,17.59699967,1.7391106,1.75E-11,7.602623185,0,1.28E-29,0,0,10.13336439,0,4.299482534,82.48113338,69.24462806,4_1114_7
2021/8/6,46,105.2988503,9.976356584,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.846020341,12.6837559,0,7.752235626,2.503435853,0.96314304,-3.573010127,-1.217585566,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,4.86E-27,0,1.252975091,10.98169978,0.336953817,0,17.68417293,1.824243076,9.82E-13,7.69695479,0,1.46E-30,0,0,9.412724096,0,1.892588822,82.48113338,62.6679786,4_1114_7
2021/8/7,85,105.2258645,10.47519669,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.831844417,12.16071442,0.063729744,1.174581155,2.992612973,1.222450782,-4.367012377,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.00E-27,0,1.361851602,10.75940659,0.336936894,0,17.66328209,1.912398643,4.93E-14,7.858624727,0,1.60E-31,0,0,10.01346609,0,1.138216443,82.48113338,67.12325041,4_1114_7
2021/8/8,91,105.1528787,10.81953465,12.22774447,7.626194569,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.629837498,11.28897862,2.883770917,0.07830541,3.309139346,1.259494745,-4.56551294,-2.435171133,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,2.03E-28,0,3.062391592,10.8068368,0.339604668,0,17.75115376,2.029847976,2.22E-15,8.056707489,0,1.72E-32,0,0,10.52817449,0,4.700056743,82.48113338,88.353093,4_1114_7
2021/8/9,113,105.0798929,11.00006744,-2.19206083,11.65474918,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.170301291,12.247888,0.063729744,3.053911004,3.740766217,1.481758524,-6.15351744,-1.217585566,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,-7.413079985,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,4.00E-29,0,3.6672981,10.95201985,0.341727756,0,17.72598605,2.148004096,8.98E-17,8.113723429,0,1.78E-33,0,0,16.42056625,0,17.10789794,82.48113338,90.79716859,4_1114_7
2021/8/10,63,105.0069071,11.01041632,-2.675232238,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.092727484,13.51190491,0,7.204097753,2.733636851,1.148362856,-4.56551294,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,4.704907524,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,7.73E-30,0,3.743141678,10.99031632,0.343149046,0,17.81910892,2.281585013,3.28E-18,8.13616254,0,1.80E-34,0,0,11.75797818,0,3.664879294,82.48113338,79.71166127,4_1114_7
2021/8/11,77,104.9339213,10.84731552,-0.24424701,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.74245734,12.72734269,0,6.890876112,3.136488597,1.222450782,-5.558015753,-2.435171133,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.46E-30,0,3.642578536,10.50023924,0.347195494,0,18.24663024,2.400023099,1.08E-19,8.234445211,0,1.76E-35,0,0,8.975662862,0,14.52721114,82.48113338,81.94052893,4_1114_7
2021/8/12,53,104.8609356,10.51072973,-4.161504403,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,2.021250514,11.33256541,0.015932436,0.548137873,3.251589096,1.333582671,-4.56551294,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,2.70E-31,0,3.382985543,10.23489031,0.347795934,0,18.47337814,2.52297196,3.21E-21,8.317440282,0,1.68E-36,0,0,9.148984067,0,22.61505777,82.48113338,81.99433456,4_1114_7
2021/8/13,65,104.7879498,10.00389624,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,2.326426658,9.807027755,0.653229876,0,2.7911871,0.96314304,-5.955016878,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,4.88E-32,0,3.08708827,9.363766483,0.346897319,0,18.56607987,2.654531605,8.64E-23,8.385607243,0,1.55E-37,0,0,9.474757738,0,4.045826383,82.48113338,56.6548627,4_1114_7
2021/8/14,77,104.714964,9.333289217,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,2.066928492,9.719854175,2.453595145,0,2.906287599,1.148362856,-3.970011252,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,8.62E-33,0,3.355744651,7.607625156,0.344869615,0,18.43102017,2.779078685,2.11E-24,8.397437793,0,1.40E-38,0,0,11.0638959,0,14.63898009,82.48113338,80.29100727,4_1114_7
2021/8/15,86,104.6419782,8.508505894,12.22774447,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.71607437,8.412250474,4.413284773,0,2.992612973,1.370626634,-6.15351744,-1.217585566,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.49E-33,0,3.828252654,7.178808041,0.346694086,0,18.69267928,2.938726968,4.67E-26,8.402590498,0,1.22E-39,0,0,15.41571764,0,10.26748758,82.48113338,85.78605612,4_1114_7
2021/8/16,59,104.5689924,7.542076239,-2.19206083,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.228186315,9.022465535,0.063729744,0,2.647311476,0.96314304,-4.764013502,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,2.52E-34,0,3.70244715,5.985692213,0.347178677,0,19.04028516,3.053432247,9.39E-28,8.318914751,0,1.04E-40,0,0,14.91304691,0,19.15001238,82.48113338,75.39396451,4_1114_7
2021/8/17,57,104.4960066,6.449199952,-2.675232238,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.785378888,10.33006924,0.748824492,0.939664924,2.532210977,1.111318893,-5.161014627,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,4.17E-35,0,3.262367258,5.22244744,0.348496014,0,19.4699739,3.129659439,1.72E-29,8.321927769,0,8.54E-42,0,0,8.997011458,0,10.97644229,82.48113338,62.08787728,4_1114_7
2021/8/18,77,104.4230208,5.24741648,-0.24424701,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,2.192149155,11.76843331,0.095594616,4.541713801,2.992612973,1.370626634,-5.161014627,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,6.74E-36,0,2.290894139,5.712653824,0.348434473,0,19.68129099,3.221071013,2.86E-31,8.319491704,0,6.86E-43,0,0,7.94198177,0,2.470574649,82.48113338,59.01582331,4_1114_7
2021/8/19,54,104.350035,3.956215677,-4.161504403,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,2.255940813,12.42223516,0,8.848511371,2.014258732,1.148362856,-3.970011252,-1.217585566,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.07E-36,0,1.398709588,5.964905171,0.346616625,0,19.77891449,3.294553374,4.35E-33,8.317865537,0,5.35E-44,0,0,5.190765788,0,5.20019244,82.48113338,56.94210602,4_1114_7
2021/8/20,58,104.2770492,2.59659837,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,2.177185679,12.50940874,0,8.53528973,2.7911871,0.852011151,-5.35951519,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.65E-37,0,0.974554959,5.909300777,0.348665358,0,19.92579137,3.3746766,6.04E-35,8.212677505,0,4.06E-45,0,0,5.017244415,0,17.24129759,82.48113338,64.7358876,4_1114_7
2021/8/21,59,104.2040634,1.19059761,3.495960392,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,2.06614094,12.16071442,0,3.602048877,2.676086601,1.222450782,-5.955016878,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,2.49E-38,0,2.833865895,5.963005626,0.345701169,0,19.94578849,3.470995643,7.65E-37,8.123224547,0,2.99E-46,0,0,9.624891414,0,10.80000164,82.48113338,67.57364519,4_1114_7
2021/8/22,93,104.1310776,-0.239227487,12.22774447,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.75151418,12.42223516,0,3.602048877,2.84873735,1.370626634,-5.955016878,-3.652756699,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,3.69E-39,0,3.485169505,5.417177598,0.345927919,0,20.0139639,3.565720385,8.87E-39,8.006750693,0,2.14E-47,0,0,11.98757012,0,19.26002864,82.48113338,82.3924166,4_1114_7
2021/8/23,74,104.0580918,-1.670312465,-2.19206083,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.999008875,11.72484652,0.07966218,3.288827235,2.100584106,1.07427493,-5.955016878,-1.217585566,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,5.34E-40,0,3.284017392,4.422491187,0.346254856,0,19.98836081,3.664933542,9.41E-41,7.837718844,0,1.50E-48,0,0,8.852878197,0,23.79988683,82.48113338,66.28998621,4_1114_7
2021/8/24,39,103.985106,-3.080609465,-2.675232238,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.7042611,11.98636726,0,3.288827235,3.222813971,1.370626634,-9.131025879,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,7.54E-41,0,3.13842539,3.889406181,0.347642817,0,20.07408183,3.791335276,9.15E-43,7.667879307,0,1.01E-49,0,0,7.658438445,0,4.09427218,82.48113338,43.1357407,4_1114_7
2021/8/25,47,103.9121202,-4.4490968,-0.24424701,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.706623754,12.81451627,0,4.22849216,2.733636851,0.96314304,-4.764013502,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.04E-41,0,2.984578612,3.589988684,0.350181676,0,20.14656541,3.910876833,8.16E-45,7.492859514,0,6.70E-51,0,0,4.182567684,0,1.363751604,82.48113338,42.72566964,4_1114_7
2021/8/26,115,103.8391345,-5.75626278,-4.161504403,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.883429029,13.29397096,0,6.342738239,2.503435853,1.111318893,-3.771510689,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.41E-42,0,2.799168488,3.523656876,0.351371508,0,20.11874029,3.996208151,6.67E-47,7.39551454,0,4.30E-52,0,0,6.424314513,0,4.762634876,82.48113338,46.45948342,4_1114_7
2021/8/27,69,103.7661487,-6.984550922,-6.450660376,0,0,11.51756438,0,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.712924164,13.07603701,0,7.047486933,2.273234855,1.222450782,-3.176009001,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,1.86E-43,0,1.837777508,3.863354958,0.351120575,0,20.27754452,4.063743969,5.02E-49,7.30060186,0,2.68E-53,0,0,3.61056802,0,7.035944685,82.48113338,42.63084286,4_1114_7
2021/8/28,88,103.693163,-8.118754588,3.495960392,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.453425998,12.98886343,0,6.969181522,2.359560229,1.629934376,-6.15351744,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,2.41E-44,0,0.902287022,3.978212036,0.345731796,0,20.25614515,4.108704599,3.47E-51,7.293066329,0,1.63E-54,0,0,4.127453571,0,18.09610458,82.48113338,74.96644781,4_1114_7
2021/8/29,96,103.6201772,-9.146350295,12.22774447,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.230155193,12.42223516,0,0.861359514,2.560986102,1.629934376,-5.35951519,-1.217585566,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,3.04E-45,0,0.426935731,4.816460736,0.346718145,0,20.97022292,4.192865562,2.20E-53,7.302528775,0,9.65E-56,0,0,4.625313114,0,23.63748227,82.48113338,82.68859407,4_1114_7
2021/8/30,72,103.5471915,-10.0577605,-2.19206083,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.775344294,12.72734269,0,6.969181522,2.129359231,1.148362856,-3.771510689,-2.435171133,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,3.75E-46,0,0.476431058,4.666866813,0.347450871,0,21.87746544,4.258523136,1.29E-55,7.183457463,0,5.55E-57,0,0,6.296017231,0,11.64153027,82.48113338,63.12894703,4_1114_7
2021/8/31,58,103.4742057,-10.84653845,-2.675232238,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.15218761,11.72484652,0.541702824,2.270856901,2.388335354,1.259494745,-4.764013502,0,-116.9459878,3.250235411,-42.04259139,-1343.348288,52.82662079,1105.376675,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,4.53E-47,0,1.141913037,4.810012471,0.349761354,0,22.04368006,4.322004716,6.94E-58,7.070292538,0,3.11E-58,0,0,5.621570383,0,2.502915544,82.48113338,49.92892143,4_1114_7
2021/9/1,64,103.40122,-11.50946968,-0.24424701,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.250631528,9.022465535,0.095594616,0,2.129359231,1.148362856,-3.176009001,0,-116.9459878,3.250235411,-43.49233592,-1340.756876,52.82662079,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,5.34E-48,0,2.182869926,4.859959511,0.34920729,0,22.0627956,4.393574555,3.45E-60,6.912464415,0,1.69E-59,0,0,6.019142215,0,1.185691832,82.48113338,53.20101818,4_1114_7
2021/9/2,87,103.3282342,-12.04658705,-4.161504403,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,1.21952325,8.455837264,0.589500132,0,2.100584106,1.259494745,-2.977508439,0,-116.9459878,3.250235411,-43.49233592,-1340.756876,52.82662079,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,6.16E-49,0,2.914855813,4.897381138,0.347735327,0,22.18778221,4.469287207,1.58E-62,6.736169824,0,8.99E-61,0,0,5.281473426,0,1.003014845,82.48113338,48.72267841,4_1114_7
2021/9/3,55,103.2552485,-12.4610983,-6.450660376,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.997827548,8.586597634,0.541702824,0,2.158134356,0.96314304,-5.955016878,0,-116.9459878,3.250235411,-43.49233592,-1340.756876,52.82662079,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,6.94E-50,0,2.66894748,4.90555906,0.348060655,0,22.23507008,4.545459949,6.69E-65,6.57934361,0,4.64E-62,0,0,5.667514743,0,0.982396856,82.48113338,42.68563555,4_1114_7
2021/9/4,75,103.1822627,-12.75922772,3.495960392,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.933248338,8.978878745,0.446108208,0,2.043033857,1.222450782,-4.56551294,-2.435171133,-116.9459878,3.250235411,-43.49233592,-1340.756876,52.82662079,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,7.65E-51,0,2.124105706,4.820857747,0.345198801,0,22.26676186,4.609228645,2.62E-67,6.513547911,0,2.34E-63,0,0,6.032784823,0,4.647479782,82.48113338,55.01940131,4_1114_7
2021/9/5,104,103.109277,-12.94997567,12.22774447,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.730060092,9.153225905,0.31864872,0.234916231,2.7911871,1.407670598,-5.558015753,0,-116.9459878,3.250235411,-43.49233592,-1340.756876,52.82662079,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,8.24E-52,0,1.791353062,4.924519232,0.346360536,0,22.48106648,4.683036746,9.45E-70,6.596511754,0,1.14E-64,0,0,7.63229274,0,1.919222905,82.48113338,64.95650692,4_1114_7
2021/9/6,71,103.0362912,-13.04480195,-2.19206083,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.383537503,8.673771214,0.270851412,0,2.417110478,1.000187004,-3.573010127,0,-116.9459878,3.250235411,-43.49233592,-1340.756876,52.82662079,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,8.67E-53,0,2.020831549,4.356433263,0.346206813,0,22.37856338,4.739389439,3.16E-72,6.631716988,0,5.45E-66,0,0,7.852239632,0,5.082217929,82.48113338,53.49687972,4_1114_7
2021/9/7,50,102.9633055,-13.05724143,-2.675232238,0,0,11.51756438,15.73780123,0,0,21.1469573,0,0,0,-23.20773794,15.86809588,24.60869904,0.643429445,8.891705165,0,3.132216414,2.30200998,1.148362856,-3.573010127,0,-116.9459878,3.250235411,-43.49233592,-1340.756876,52.82662079,1109.811487,22.88917061,22.42648535,0,0,17.89735273,0,-6.011017247,2.417390184,22.66265311,-1.814211524,12.95424099,-3.15031606,0,0,0,0,8.93E-54,0,2.226478482,4.141668801,0.347173729,0,22.83325851,4.788947183,9.76E-75,6.674628834,0,2.53E-67,0,0,7.804255553,0,1.948887789,82.48113338,53.65824922,4_1114_7
